timestamps,TP9,AF7,AF8,TP10,Right AUX
1732204978.047,-43.457,-7.324,-21.973,-28.809,0.000
1732204978.051,-41.016,-18.555,-29.785,-18.555,0.000
1732204978.055,-38.574,-21.484,-24.902,-23.438,0.000
1732204978.059,-28.809,-12.207,-20.996,-28.809,0.000
1732204978.062,-15.625,-2.930,-22.949,-47.852,0.000
1732204978.066,-29.297,-1.953,-14.648,-47.852,0.000
1732204978.070,-43.945,-5.859,-17.090,-35.156,0.000
1732204978.074,-42.969,-8.301,-23.926,-35.645,0.000
1732204978.078,-33.691,-10.742,-21.973,-39.551,0.000
1732204978.082,-33.203,-13.672,-23.926,-34.668,0.000
1732204978.086,-35.645,-18.066,-20.020,-10.742,0.000
1732204978.090,0.000,-21.484,-20.020,-0.977,0.000
1732204978.094,0.000,-25.879,-23.438,-10.254,0.000
1732204978.098,0.000,-22.461,-20.996,-25.391,0.000
1732204978.102,0.000,-15.625,-23.438,-25.391,0.000
1732204978.105,0.000,-18.066,-20.020,-27.344,0.000
1732204978.109,0.000,-11.719,-13.184,-47.852,0.000
1732204978.113,0.000,-2.930,-11.230,-57.617,0.000
1732204978.117,0.000,1.465,-8.789,-46.387,0.000
1732204978.121,0.000,2.930,-6.836,-20.996,0.000
1732204978.125,0.000,-3.418,-6.836,-8.301,0.000
1732204978.129,0.000,-2.930,-17.090,-16.602,0.000
1732204978.133,0.000,-3.418,-19.043,-28.320,0.000
1732204978.137,-10.742,-11.230,-6.836,-12.695,0.000
1732204978.141,-19.043,-13.184,-6.348,-11.230,0.000
1732204978.145,-24.902,-14.648,-14.160,-48.828,0.000
1732204978.148,-25.879,-17.578,-17.578,-50.781,0.000
1732204978.152,-28.809,-12.695,-22.949,-41.992,0.000
1732204978.156,-36.621,-2.930,-15.137,-44.922,0.000
1732204978.160,-44.434,-3.418,-12.207,-42.480,0.000
1732204978.164,-41.504,-5.371,-19.531,-32.227,0.000
1732204978.168,-41.016,-10.742,-18.555,-38.574,0.000
1732204978.172,-40.527,-13.672,-17.090,-43.457,0.000
1732204978.176,-38.574,-14.160,-17.578,-37.109,0.000
1732204978.180,-38.086,-10.742,-18.555,-26.367,0.000
1732204978.184,-30.273,-7.324,-23.438,-22.949,0.000
1732204978.188,-23.438,-8.789,-21.973,-38.086,0.000
1732204978.191,-24.902,-9.277,-15.625,-39.551,0.000
1732204978.195,-30.273,-17.090,-21.484,-51.758,0.000
1732204978.199,-15.625,-16.602,-24.902,-59.570,0.000
1732204978.203,-23.926,-9.277,-20.020,-52.246,0.000
1732204978.207,-32.227,-12.207,-18.066,-50.781,0.000
1732204978.211,-23.438,-11.719,-14.160,-35.156,0.000
1732204978.215,-22.949,-13.672,-14.160,-24.414,0.000
1732204978.219,-14.160,-15.625,-17.578,-29.297,0.000
1732204978.223,-25.879,-13.184,-15.137,-30.273,0.000
1732204978.227,-38.574,-13.184,-19.531,-29.297,0.000
1732204978.230,0.000,-8.789,-22.949,-18.555,0.000
1732204978.234,0.000,-6.836,-16.602,-24.414,0.000
1732204978.238,0.000,-7.324,-13.184,-26.367,0.000
1732204978.242,0.000,-12.695,-17.090,-28.320,0.000
1732204978.246,0.000,-15.625,-16.602,-39.062,0.000
1732204978.250,0.000,-14.160,-21.484,-39.551,0.000
1732204978.254,0.000,-9.277,-20.020,-41.992,0.000
1732204978.258,0.000,-4.883,-6.348,-26.367,0.000
1732204978.262,0.000,-9.277,-15.137,-13.672,0.000
1732204978.266,0.000,-9.277,-20.020,-18.066,0.000
1732204978.269,0.000,-3.906,-19.043,-42.480,0.000
1732204978.273,0.000,-2.441,-22.461,-57.129,0.000
1732204978.277,-33.203,-7.812,-18.555,-37.598,0.000
1732204978.281,-35.645,-12.207,-20.996,-26.855,0.000
1732204978.285,-28.320,-17.090,-25.391,-35.156,0.000
1732204978.289,-25.391,-22.949,-20.996,-42.480,0.000
1732204978.293,-36.133,-24.414,-13.672,-43.945,0.000
1732204978.297,-37.598,-20.508,-16.602,-42.480,0.000
1732204978.301,-29.785,-10.742,-14.648,-34.668,0.000
1732204978.304,-20.508,-14.160,-13.672,-28.320,0.000
1732204978.308,-11.230,-15.137,-14.160,-30.762,0.000
1732204978.312,3.906,-9.766,-13.184,-27.832,0.000
1732204978.316,-0.488,-10.742,-22.461,-32.715,0.000
1732204978.320,-18.555,-13.672,-29.785,-32.227,0.000
1732204978.324,-45.410,-17.090,-27.832,-50.781,0.000
1732204978.328,-35.156,-19.531,-16.113,-69.824,0.000
1732204978.332,-35.645,-18.555,-16.113,-53.711,0.000
1732204978.336,-31.738,-15.137,-25.391,-45.410,0.000
1732204978.340,-26.855,-15.625,-20.020,-39.551,0.000
1732204978.344,-20.508,-16.602,-19.043,-37.598,0.000
1732204978.347,-17.090,-13.672,-24.414,-33.691,0.000
1732204978.351,-31.250,-16.113,-24.414,-36.133,0.000
1732204978.355,-44.922,-22.949,-17.578,-33.691,0.000
1732204978.359,-45.898,-20.508,-6.348,-27.344,0.000
1732204978.363,-42.480,-20.020,-15.137,-35.645,0.000
1732204978.367,-37.109,-22.949,-21.973,-35.645,0.000
1732204978.371,-24.902,-20.020,-17.578,-34.668,0.000
1732204978.375,-24.902,-18.066,-15.137,-21.973,0.000
1732204978.379,-38.086,-13.672,-19.043,-11.230,0.000
1732204978.383,-28.809,-12.695,-23.438,-24.902,0.000
1732204978.386,-27.344,-12.207,-15.625,-30.762,0.000
1732204978.390,-33.691,-13.184,-10.254,-21.973,0.000
1732204978.394,-29.785,-16.113,-16.113,-7.812,0.000
1732204978.398,-29.785,-22.461,-25.391,-14.648,0.000
1732204978.402,-25.879,-25.879,-24.414,-24.414,0.000
1732204978.406,-24.902,-22.461,-21.973,-34.668,0.000
1732204978.410,-25.391,-18.555,-20.020,-41.992,0.000
1732204978.414,-25.879,-19.043,-21.973,-33.691,0.000
1732204978.418,0.000,-16.602,-25.391,-43.457,0.000
1732204978.422,0.000,-13.672,-20.020,-51.270,0.000
1732204978.426,0.000,-16.602,-20.020,-42.480,0.000
1732204978.429,0.000,-19.043,-21.484,-33.691,0.000
1732204978.433,0.000,-20.020,-20.996,-27.832,0.000
1732204978.437,0.000,-22.461,-23.438,-15.137,0.000
1732204978.441,0.000,-15.137,-22.949,-13.672,0.000
1732204978.445,0.000,-8.789,-19.531,-16.113,0.000
1732204978.449,0.000,-15.137,-19.531,-28.809,0.000
1732204978.453,0.000,-13.184,-17.090,-33.691,0.000
1732204978.457,0.000,-11.230,-13.672,-33.691,0.000
1732204978.461,0.000,-17.090,-19.043,-41.504,0.000
1732204978.465,-24.414,-14.648,-20.996,-30.273,0.000
1732204978.469,-27.832,-20.508,-20.508,-31.738,0.000
1732204978.472,-34.180,-24.902,-19.043,-26.367,0.000
1732204978.476,-35.156,-20.020,-19.043,-8.789,0.000
1732204978.480,-26.855,-20.508,-28.809,-11.230,0.000
1732204978.484,-21.484,-18.066,-35.645,-54.688,0.000
1732204978.488,-37.598,-12.207,-34.180,-86.426,0.000
1732204978.492,-33.691,-9.766,-28.320,-49.316,0.000
1732204978.496,-32.227,-15.625,-28.809,-27.832,0.000
1732204978.500,-35.645,-21.973,-33.691,-31.738,0.000
1732204978.504,-32.227,-16.113,-24.414,-46.387,0.000
1732204978.508,-40.039,-15.625,-20.996,-49.316,0.000
1732204978.512,-36.133,-22.461,-20.508,-28.320,0.000
1732204978.515,-29.785,-18.555,-24.902,-24.414,0.000
1732204978.519,-36.133,-7.324,-30.762,-23.438,0.000
1732204978.523,-33.203,-15.137,-26.855,-49.805,0.000
1732204978.527,-26.367,-22.461,-28.320,-58.105,0.000
1732204978.531,-15.625,-12.695,-34.668,-40.527,0.000
1732204978.535,-20.508,-10.742,-27.832,-44.434,0.000
1732204978.539,-33.203,-14.160,-24.902,-47.852,0.000
1732204978.543,-25.391,-22.949,-26.855,-35.156,0.000
1732204978.547,-30.762,-28.809,-30.273,-38.086,0.000
1732204978.551,-51.270,-23.438,-30.762,-50.781,0.000
1732204978.554,-54.688,-22.461,-23.438,-47.363,0.000
1732204978.558,-50.781,-25.391,-27.344,-46.875,0.000
1732204978.562,-46.387,-21.484,-30.762,-46.875,0.000
1732204978.566,-46.387,-20.508,-30.273,-46.387,0.000
1732204978.570,-50.781,-31.738,-36.621,-49.805,0.000
1732204978.574,-41.992,-27.832,-32.227,-32.715,0.000
1732204978.578,-36.621,-12.207,-23.926,-33.691,0.000
1732204978.582,-34.668,-9.766,-22.461,-42.969,0.000
1732204978.586,-22.949,-14.160,-19.531,-27.832,0.000
1732204978.590,-29.785,-17.578,-22.949,-19.531,0.000
1732204978.594,-49.316,-19.043,-26.855,-33.203,0.000
1732204978.597,-50.781,-16.113,-24.414,-35.645,0.000
1732204978.601,-47.363,-20.020,-27.832,-32.227,0.000
1732204978.605,-46.387,-22.461,-28.809,-52.246,0.000
1732204978.609,-45.898,-22.949,-25.879,-71.777,0.000
1732204978.613,-37.598,-25.879,-28.320,-64.941,0.000
1732204978.617,-39.551,-27.832,-28.320,-38.574,0.000
1732204978.621,-42.969,-26.855,-15.625,-28.809,0.000
1732204978.625,-39.551,-12.207,-10.254,-48.340,0.000
1732204978.629,-39.062,-7.324,-28.320,-66.406,0.000
1732204978.633,-38.086,-9.277,-31.738,-60.059,0.000
1732204978.636,-31.738,-8.789,-20.020,-56.641,0.000
1732204978.640,-28.809,-15.625,-14.160,-55.176,0.000
1732204978.644,-15.137,-18.555,-20.996,-40.039,0.000
1732204978.648,-10.254,-18.066,-29.297,-30.762,0.000
1732204978.652,-34.668,-18.066,-30.273,-42.480,0.000
1732204978.656,-43.457,-17.090,-28.809,-56.152,0.000
1732204978.660,-40.039,-14.648,-29.297,-56.152,0.000
1732204978.664,-41.016,-16.113,-27.832,-44.922,0.000
1732204978.668,-32.227,-18.555,-30.762,-35.645,0.000
1732204978.672,-21.484,-19.531,-31.738,-42.969,0.000
1732204978.676,-33.203,-19.531,-21.484,-31.250,0.000
1732204978.679,-38.086,-21.973,-26.367,-20.020,0.000
1732204978.683,-43.457,-24.414,-30.762,-17.090,0.000
1732204978.687,-46.875,-23.438,-22.461,-11.230,0.000
1732204978.691,-48.828,-24.414,-23.438,-29.785,0.000
1732204978.695,-50.293,-21.484,-29.297,-47.363,0.000
1732204978.699,-32.227,-23.926,-26.855,-40.039,0.000
1732204978.703,-35.156,-28.320,-23.926,-32.715,0.000
1732204978.707,-43.945,-20.508,-27.344,-38.086,0.000
1732204978.711,-42.969,-17.090,-27.344,-36.621,0.000
1732204978.715,-41.504,-18.066,-25.879,-44.434,0.000
1732204978.719,-42.480,-17.578,-23.926,-48.340,0.000
1732204978.722,-41.016,-22.949,-25.879,-21.973,0.000
1732204978.726,-27.344,-24.414,-33.691,-21.484,0.000
1732204978.730,-31.250,-23.926,-28.809,-38.086,0.000
1732204978.734,-40.039,-25.391,-23.926,-30.273,0.000
1732204978.738,-37.598,-25.391,-25.879,-20.020,0.000
1732204978.742,-36.133,-23.438,-20.996,-17.578,0.000
1732204978.746,0.000,-22.949,-19.043,-34.668,0.000
1732204978.750,0.000,-27.344,-21.973,-44.434,0.000
1732204978.754,0.000,-32.715,-23.438,-36.621,0.000
1732204978.758,0.000,-29.297,-27.344,-39.551,0.000
1732204978.761,0.000,-20.508,-25.391,-27.832,0.000
1732204978.765,0.000,-16.113,-18.555,-7.324,0.000
1732204978.769,0.000,-16.602,-20.508,-9.277,0.000
1732204978.773,0.000,-24.414,-26.855,-22.949,0.000
1732204978.777,0.000,-20.996,-24.414,-16.113,0.000
1732204978.781,0.000,-19.531,-23.926,-18.066,0.000
1732204978.785,0.000,-18.555,-28.320,-16.113,0.000
1732204978.789,0.000,-14.160,-26.367,-19.043,0.000
1732204978.793,-22.949,-18.066,-21.973,-34.668,0.000
1732204978.797,-19.043,-20.508,-14.648,-18.555,0.000
1732204978.801,-18.555,-15.137,-10.742,-20.020,0.000
1732204978.804,-30.273,-20.996,-24.902,-33.203,0.000
1732204978.808,-30.762,-20.996,-32.715,-17.578,0.000
1732204978.812,-33.691,-7.812,-35.156,-9.766,0.000
1732204978.816,-17.578,-5.371,-35.645,-32.227,0.000
1732204978.820,-25.879,-10.742,-29.297,-37.109,0.000
1732204978.824,-31.738,-23.926,-31.250,-39.062,0.000
1732204978.828,-20.996,-37.598,-32.227,-44.922,0.000
1732204978.832,-21.973,-37.109,-27.344,-42.480,0.000
1732204978.836,-20.996,-26.367,-27.832,-47.363,0.000
1732204978.840,-21.973,-20.996,-35.645,-45.410,0.000
1732204978.844,-19.531,-21.484,-30.273,-29.785,0.000
1732204978.847,-19.531,-22.949,-25.879,-22.949,0.000
1732204978.851,-20.508,-20.508,-28.809,-27.344,0.000
1732204978.855,-20.996,-17.090,-34.668,-34.668,0.000
1732204978.859,-10.254,-15.625,-37.598,-39.062,0.000
1732204978.863,-1.953,-17.090,-38.574,-43.457,0.000
1732204978.867,-9.277,-16.602,-36.621,-38.086,0.000
1732204978.871,-16.602,-19.531,-26.855,-21.484,0.000
1732204978.875,-22.461,-20.020,-24.902,-20.508,0.000
1732204978.879,-15.137,-18.066,-31.250,-28.809,0.000
1732204978.883,-8.301,-14.648,-30.762,-25.879,0.000
1732204978.887,-17.578,-18.555,-26.367,-27.344,0.000
1732204978.890,-17.090,-28.809,-22.949,-24.414,0.000
1732204978.894,-16.113,-28.320,-20.508,-14.160,0.000
1732204978.898,-22.461,-23.926,-23.438,-2.441,0.000
1732204978.902,-21.973,-21.484,-26.367,-5.371,0.000
1732204978.906,-8.301,-17.578,-30.762,-33.203,0.000
1732204978.910,-10.742,-27.344,-36.621,-55.664,0.000
1732204978.914,-15.625,-34.180,-36.133,-37.598,0.000
1732204978.918,-14.160,-15.625,-34.668,-12.695,0.000
1732204978.922,-10.254,-10.742,-25.879,-11.230,0.000
1732204978.926,-0.488,-22.949,-23.438,-20.020,0.000
1732204978.929,2.930,-28.320,-27.832,-15.137,0.000
1732204978.933,0.977,-25.391,-29.297,-8.301,0.000
1732204978.937,0.977,-18.555,-25.391,-12.695,0.000
1732204978.941,12.207,-18.555,-23.438,-9.766,0.000
1732204978.945,12.207,-16.602,-27.832,-10.742,0.000
1732204978.949,6.836,-17.578,-29.297,-20.020,0.000
1732204978.953,6.836,-28.320,-32.227,-18.555,0.000
1732204978.957,5.371,-30.273,-35.645,-16.602,0.000
1732204978.961,-7.324,-35.645,-40.527,-11.719,0.000
1732204978.965,-16.113,-34.668,-37.598,6.836,0.000
1732204978.968,-17.578,-29.297,-33.203,10.742,0.000
1732204978.972,-12.207,-28.809,-39.062,8.789,0.000
1732204978.976,-11.230,-29.297,-39.551,-4.883,0.000
1732204978.980,-2.930,-30.273,-34.180,-24.902,0.000
1732204978.984,0.000,-25.879,-34.668,-31.250,0.000
1732204978.988,-13.184,-22.949,-38.086,-27.344,0.000
1732204978.992,-13.672,-16.113,-32.715,-21.973,0.000
1732204978.996,-18.066,-16.602,-24.902,-20.508,0.000
1732204979.000,-13.672,-25.391,-35.156,-16.113,0.000
1732204979.004,-18.066,-28.320,-33.691,-11.719,0.000
1732204979.008,-8.301,-20.996,-23.438,-6.836,0.000
1732204979.011,1.953,-17.578,-30.273,-12.695,0.000
1732204979.015,-9.277,-18.066,-32.227,-16.602,0.000
1732204979.019,-9.766,-19.043,-24.902,-9.277,0.000
1732204979.023,-13.184,-25.879,-28.809,-19.043,0.000
1732204979.027,-16.113,-28.809,-34.180,-11.719,0.000
1732204979.031,-16.602,-27.344,-30.273,4.883,0.000
1732204979.035,-12.207,-26.855,-28.320,8.789,0.000
1732204979.039,-14.160,-30.762,-27.344,2.441,0.000
1732204979.043,-15.137,-26.855,-22.949,-20.996,0.000
1732204979.047,-7.812,-25.391,-26.367,-31.250,0.000
1732204979.051,-5.859,-30.273,-27.832,-8.301,0.000
1732204979.054,-3.906,-33.691,-22.461,0.488,0.000
1732204979.058,-0.977,-33.691,-31.250,-17.090,0.000
1732204979.062,7.324,-26.367,-32.715,-26.367,0.000
1732204979.066,3.418,-14.648,-21.973,-15.137,0.000
1732204979.070,-10.742,-15.137,-23.438,-2.930,0.000
1732204979.074,-2.441,-18.555,-28.809,-5.371,0.000
1732204979.078,-1.465,-18.555,-25.391,-12.695,0.000
1732204979.082,-1.465,-17.090,-23.438,-24.414,0.000
1732204979.086,4.395,-15.625,-28.809,-27.832,0.000
1732204979.090,-2.930,-21.973,-34.668,-23.438,0.000
1732204979.093,-1.953,-30.762,-38.574,-20.020,0.000
1732204979.097,-3.418,-34.180,-43.457,0.977,0.000
1732204979.101,-5.859,-26.855,-36.621,-3.906,0.000
1732204979.105,-2.930,-29.297,-38.086,-21.484,0.000
1732204979.109,-5.371,-37.109,-42.969,-12.207,0.000
1732204979.113,4.395,-19.531,-43.945,-23.438,0.000
1732204979.117,9.766,-9.766,-37.598,-24.902,0.000
1732204979.121,9.277,-17.090,-29.785,-18.066,0.000
1732204979.125,0.977,-20.020,-38.086,-29.297,0.000
1732204979.129,-12.695,-21.484,-39.551,-22.949,0.000
1732204979.133,-9.766,-23.926,-35.645,-9.277,0.000
1732204979.136,5.859,-31.250,-40.039,-3.906,0.000
1732204979.140,10.254,-37.598,-43.457,-5.859,0.000
1732204979.144,6.836,-33.203,-45.410,-7.324,0.000
1732204979.148,7.324,-29.297,-44.434,-2.441,0.000
1732204979.152,8.301,-29.785,-39.551,7.812,0.000
1732204979.156,12.207,-27.832,-34.668,11.719,0.000
1732204979.160,0.488,-29.785,-32.227,5.859,0.000
1732204979.164,-0.977,-32.227,-40.039,-3.418,0.000
1732204979.168,0.000,-29.297,-39.551,5.371,0.000
1732204979.172,0.000,-23.438,-22.949,17.578,0.000
1732204979.175,0.000,-25.879,-22.949,9.277,0.000
1732204979.179,0.000,-42.480,-33.691,3.418,0.000
1732204979.183,0.000,-40.527,-33.203,-1.465,0.000
1732204979.187,0.000,-23.438,-39.062,-3.906,0.000
1732204979.191,0.000,-15.625,-38.574,-5.859,0.000
1732204979.195,0.000,-21.484,-44.434,1.953,0.000
1732204979.199,0.000,-24.414,-47.852,20.020,0.000
1732204979.203,0.000,-23.438,-31.250,27.344,0.000
1732204979.207,0.000,-27.344,-29.297,9.277,0.000
1732204979.211,0.000,-32.715,-39.062,-18.066,0.000
1732204979.215,7.812,-35.156,-40.527,-26.855,0.000
1732204979.218,17.090,-27.344,-33.691,-17.090,0.000
1732204979.222,19.531,-24.902,-29.785,2.930,0.000
1732204979.226,23.926,-29.785,-35.156,12.695,0.000
1732204979.230,17.578,-16.602,-39.062,7.812,0.000
1732204979.234,5.371,-22.461,-39.062,5.859,0.000
1732204979.238,21.484,-33.691,-42.969,23.438,0.000
1732204979.242,38.086,-23.438,-41.016,45.410,0.000
1732204979.246,27.344,-14.648,-34.668,35.156,0.000
1732204979.250,3.418,-20.508,-33.691,11.719,0.000
1732204979.254,10.254,-26.855,-40.039,7.812,0.000
1732204979.257,22.461,-27.832,-37.598,16.602,0.000
1732204979.261,12.207,-24.902,-35.645,13.672,0.000
1732204979.265,20.508,-28.809,-41.992,19.043,0.000
1732204979.269,31.738,-38.574,-39.551,31.250,0.000
1732204979.273,24.902,-41.016,-43.945,32.227,0.000
1732204979.277,34.668,-43.457,-49.805,28.809,0.000
1732204979.281,31.738,-39.551,-46.387,30.273,0.000
1732204979.285,11.230,-36.621,-39.551,26.367,0.000
1732204979.289,7.812,-45.898,-36.133,20.996,0.000
1732204979.293,17.578,-51.758,-43.457,28.320,0.000
1732204979.297,16.113,-51.758,-51.270,31.738,0.000
1732204979.300,13.184,-45.410,-47.852,37.109,0.000
1732204979.304,24.902,-41.992,-43.945,33.691,0.000
1732204979.308,29.785,-43.945,-50.293,29.297,0.000
1732204979.312,23.438,-43.945,-54.688,27.832,0.000
1732204979.316,16.113,-37.598,-46.875,26.855,0.000
1732204979.320,9.766,-37.109,-41.504,32.715,0.000
1732204979.324,11.230,-39.062,-42.480,39.062,0.000
1732204979.328,10.742,-30.273,-47.852,37.598,0.000
1732204979.332,25.391,-34.180,-51.758,24.902,0.000
1732204979.336,31.250,-39.551,-49.316,37.598,0.000
1732204979.340,12.695,-41.992,-49.805,41.992,0.000
1732204979.343,23.438,-40.039,-48.340,31.738,0.000
1732204979.347,40.039,-37.598,-40.527,32.227,0.000
1732204979.351,41.504,-29.785,-39.551,33.203,0.000
1732204979.355,30.273,-28.809,-46.875,42.480,0.000
1732204979.359,17.578,-35.645,-50.293,41.992,0.000
1732204979.363,11.230,-36.621,-49.316,41.992,0.000
1732204979.367,8.301,-33.203,-47.852,27.832,0.000
1732204979.371,16.602,-30.762,-47.363,7.812,0.000
1732204979.375,31.250,-33.691,-43.945,18.066,0.000
1732204979.379,27.832,-35.156,-41.992,27.344,0.000
1732204979.383,16.602,-35.645,-44.922,26.367,0.000
1732204979.386,31.250,-32.715,-42.969,22.949,0.000
1732204979.390,30.762,-30.762,-37.598,23.438,0.000
1732204979.394,22.461,-38.086,-39.062,26.855,0.000
1732204979.398,18.555,-36.133,-41.016,24.902,0.000
1732204979.402,22.949,-34.180,-40.039,23.438,0.000
1732204979.406,24.414,-34.668,-39.551,32.227,0.000
1732204979.410,17.578,-32.715,-48.828,40.039,0.000
1732204979.414,16.602,-33.203,-56.641,27.344,0.000
1732204979.418,8.789,-43.945,-45.898,9.277,0.000
1732204979.422,6.348,-48.828,-42.480,18.066,0.000
1732204979.425,4.883,-41.016,-46.387,27.344,0.000
1732204979.429,-0.488,-40.527,-50.781,29.297,0.000
1732204979.433,19.531,-41.504,-52.734,15.625,0.000
1732204979.437,20.996,-38.086,-50.781,12.695,0.000
1732204979.441,7.324,-34.180,-45.410,23.438,0.000
1732204979.445,14.160,-36.621,-40.527,25.879,0.000
1732204979.449,14.648,-41.504,-46.875,23.438,0.000
1732204979.453,12.207,-39.062,-52.734,15.137,0.000
1732204979.457,1.953,-40.039,-50.293,5.371,0.000
1732204979.461,4.883,-44.922,-53.711,6.836,0.000
1732204979.465,9.766,-42.480,-51.758,7.812,0.000
1732204979.468,2.930,-42.969,-48.340,14.648,0.000
1732204979.472,-2.441,-44.922,-51.758,25.391,0.000
1732204979.476,1.465,-45.898,-53.223,24.414,0.000
1732204979.480,0.977,-43.945,-53.223,19.531,0.000
1732204979.484,17.090,-44.434,-46.875,22.461,0.000
1732204979.488,25.879,-36.133,-43.945,15.625,0.000
1732204979.492,0.488,-35.156,-49.316,3.418,0.000
1732204979.496,-5.371,-50.293,-56.152,-1.465,0.000
1732204979.500,0.000,-43.945,-57.617,-11.230,0.000
1732204979.504,6.836,-35.156,-51.270,0.000,0.000
1732204979.507,13.672,-40.527,-50.293,20.508,0.000
1732204979.511,8.789,-41.016,-50.781,24.902,0.000
1732204979.515,2.930,-38.574,-49.316,28.320,0.000
1732204979.519,4.395,-34.668,-49.805,38.574,0.000
1732204979.523,-0.488,-29.785,-47.363,32.227,0.000
1732204979.527,-1.953,-37.598,-47.363,9.766,0.000
1732204979.531,-7.324,-45.410,-54.199,2.930,0.000
1732204979.535,0.488,-36.621,-57.617,-3.418,0.000
1732204979.539,-3.418,-34.180,-59.082,-1.465,0.000
1732204979.543,-14.648,-37.109,-58.594,13.184,0.000
1732204979.547,-6.836,-38.086,-59.082,7.812,0.000
1732204979.550,-4.395,-43.457,-63.965,7.324,0.000
1732204979.554,-6.348,-42.480,-67.383,-2.441,0.000
1732204979.558,-5.371,-38.086,-62.500,-3.418,0.000
1732204979.562,-5.859,-41.992,-57.617,5.371,0.000
1732204979.566,-14.648,-43.457,-58.105,-1.465,0.000
1732204979.570,-13.672,-36.133,-55.176,-4.395,0.000
1732204979.574,-18.555,-37.109,-56.641,-7.324,0.000
1732204979.578,-14.648,-39.551,-66.406,-1.953,0.000
1732204979.582,-6.348,-42.480,-65.918,11.230,0.000
1732204979.586,-22.461,-44.922,-60.059,-3.906,0.000
1732204979.590,-23.438,-43.457,-62.988,-25.391,0.000
1732204979.593,-15.625,-43.945,-65.918,-14.160,0.000
1732204979.597,-6.348,-40.527,-64.941,4.883,0.000
1732204979.601,0.977,-42.969,-63.477,3.906,0.000
1732204979.605,-1.953,-45.898,-60.547,-5.371,0.000
1732204979.609,-4.883,-41.992,-57.129,-17.578,0.000
1732204979.613,-1.465,-36.133,-59.570,-22.461,0.000
1732204979.617,1.953,-37.109,-63.965,-18.066,0.000
1732204979.621,6.836,-45.410,-66.895,-6.348,0.000
1732204979.625,1.953,-43.945,-64.453,8.789,0.000
1732204979.629,-7.812,-38.086,-62.500,13.672,0.000
1732204979.632,-0.488,-46.387,-65.430,11.719,0.000
1732204979.636,-2.930,-48.828,-68.848,-1.953,0.000
1732204979.640,-16.113,-35.645,-65.430,-23.926,0.000
1732204979.644,-11.230,-34.668,-60.547,-35.645,0.000
1732204979.648,-6.836,-38.574,-58.594,-30.273,0.000
1732204979.652,-10.254,-40.039,-60.059,-22.461,0.000
1732204979.656,-6.348,-39.551,-61.035,-19.043,0.000
1732204979.660,-10.254,-42.969,-57.617,-19.043,0.000
1732204979.664,-19.043,-50.293,-60.059,-3.418,0.000
1732204979.668,-13.184,-52.246,-57.129,16.113,0.000
1732204979.672,-15.625,-47.852,-55.664,28.320,0.000
1732204979.675,-26.367,-39.551,-56.641,25.879,0.000
1732204979.679,-28.320,-40.039,-58.594,15.137,0.000
1732204979.683,-13.672,-48.828,-63.477,-1.465,0.000
1732204979.687,-8.301,-45.898,-62.500,-26.367,0.000
1732204979.691,-14.648,-37.598,-61.035,-30.762,0.000
1732204979.695,-19.531,-39.062,-66.406,-14.160,0.000
1732204979.699,-13.672,-42.480,-66.406,-0.977,0.000
1732204979.703,-9.277,-42.480,-60.547,-1.953,0.000
1732204979.707,-11.719,-30.273,-62.500,-9.766,0.000
1732204979.711,-1.953,-29.297,-59.570,8.789,0.000
1732204979.714,-8.301,-54.688,-59.570,16.113,0.000
1732204979.718,-15.625,-57.617,-62.500,4.395,0.000
1732204979.722,-20.996,-41.992,-55.664,7.812,0.000
1732204979.726,-23.926,-37.598,-52.246,-0.977,0.000
1732204979.730,-17.090,-37.109,-58.594,-3.418,0.000
1732204979.734,-13.184,-44.434,-63.965,1.465,0.000
1732204979.738,-11.230,-52.246,-65.918,-4.395,0.000
1732204979.742,-16.113,-42.480,-67.383,2.441,0.000
1732204979.746,-17.578,-40.039,-63.965,3.906,0.000
1732204979.750,-14.160,-45.410,-63.477,1.953,0.000
1732204979.754,-8.789,-45.898,-62.012,-9.277,0.000
1732204979.757,0.000,-48.340,-63.477,-7.812,0.000
1732204979.761,-0.488,-44.922,-71.777,15.137,0.000
1732204979.765,-7.324,-41.016,-68.359,12.695,0.000
1732204979.769,0.977,-47.363,-54.688,9.277,0.000
1732204979.773,-8.301,-55.176,-54.688,14.648,0.000
1732204979.777,-25.391,-45.410,-64.453,-4.883,0.000
1732204979.781,-12.207,-38.086,-61.035,-24.414,0.000
1732204979.785,-16.602,-42.969,-53.223,-20.508,0.000
1732204979.789,-29.785,-46.387,-55.664,-13.672,0.000
1732204979.793,-10.742,-43.457,-61.523,-5.859,0.000
1732204979.797,-7.324,-37.598,-60.547,6.348,0.000
1732204979.800,-18.555,-41.992,-54.688,3.906,0.000
1732204979.804,-14.160,-47.852,-59.570,-21.973,0.000
1732204979.808,-7.812,-39.551,-65.430,-43.457,0.000
1732204979.812,-4.395,-38.574,-60.547,-36.133,0.000
1732204979.816,-2.441,-47.852,-58.105,-28.809,0.000
1732204979.820,-6.836,-45.410,-59.570,-19.531,0.000
1732204979.824,-6.836,-44.434,-60.059,-8.789,0.000
1732204979.828,-5.371,-49.316,-58.105,2.441,0.000
1732204979.832,0.000,-46.387,-62.988,-0.488,0.000
1732204979.836,1.953,-44.922,-62.988,0.488,0.000
1732204979.839,-19.043,-49.805,-69.336,-8.789,0.000
