timestamps,TP9,AF7,AF8,TP10,Right AUX
1733122800.536,-20.020,-28.320,-18.555,-23.438,0.000
1733122800.540,-14.648,-29.297,-23.926,-22.461,0.000
1733122800.544,-13.672,-29.297,-29.297,-16.602,0.000
1733122800.548,-17.090,-29.785,-24.902,-8.301,0.000
1733122800.552,-30.273,-24.902,-22.949,-11.719,0.000
1733122800.556,-30.273,-27.344,-26.367,-9.277,0.000
1733122800.559,-21.973,-23.438,-27.832,-16.602,0.000
1733122800.563,-22.461,-23.438,-29.297,-24.414,0.000
1733122800.567,-28.809,-34.668,-38.086,-18.555,0.000
1733122800.571,-37.109,-35.156,-40.527,-21.484,0.000
1733122800.575,-33.691,-28.809,-38.086,-28.320,0.000
1733122800.579,-23.438,-20.020,-36.621,-24.902,0.000
1733122800.583,-18.066,-17.090,-35.156,-16.113,0.000
1733122800.587,-18.066,-19.043,-34.668,-9.277,0.000
1733122800.591,-25.391,-15.137,-32.715,-6.836,0.000
1733122800.595,-28.320,-15.625,-27.344,-16.602,0.000
1733122800.599,-20.020,-23.438,-30.762,-17.578,0.000
1733122800.602,-16.602,-19.043,-27.344,-13.672,0.000
1733122800.606,-21.484,-15.137,-21.973,-12.207,0.000
1733122800.610,-27.344,-22.949,-19.531,-6.348,0.000
1733122800.614,-25.879,-20.996,-14.648,-10.254,0.000
1733122800.618,-17.578,-8.301,-17.090,-22.949,0.000
1733122800.622,-13.184,-9.277,-19.531,-26.367,0.000
1733122800.626,-18.066,-13.672,-22.461,-21.973,0.000
1733122800.630,-22.949,-16.602,-25.391,-16.602,0.000
1733122800.634,-21.973,-16.602,-24.414,-25.391,0.000
1733122800.638,-12.207,-13.184,-24.414,-42.480,0.000
1733122800.642,-2.930,-13.672,-25.879,-42.480,0.000
1733122800.645,-6.836,-18.555,-24.414,-20.020,0.000
1733122800.649,-17.090,-16.602,-25.391,-15.625,0.000
1733122800.653,-25.879,-14.160,-26.367,-26.855,0.000
1733122800.657,-26.855,-19.531,-24.414,-25.391,0.000
1733122800.661,-22.949,-23.926,-23.926,-23.926,0.000
1733122800.665,-24.902,-21.484,-15.625,-19.531,0.000
1733122800.669,-31.738,-24.414,-15.137,-9.766,0.000
1733122800.673,-34.668,-26.855,-22.461,-14.648,0.000
1733122800.677,-29.785,-26.367,-16.113,-24.902,0.000
1733122800.681,-16.113,-21.484,-12.695,-22.949,0.000
1733122800.684,-5.371,-18.066,-14.648,-16.113,0.000
1733122800.688,-16.113,-19.531,-13.672,-5.371,0.000
1733122800.692,-24.902,-14.160,-14.648,-8.301,0.000
1733122800.696,-15.625,-7.324,-14.160,-22.461,0.000
1733122800.700,-10.254,-13.184,-17.578,-20.020,0.000
1733122800.704,-17.090,-18.066,-21.973,-16.602,0.000
1733122800.708,-20.996,-14.160,-24.902,-15.137,0.000
1733122800.712,-28.320,-12.695,-29.785,-18.555,0.000
1733122800.716,-23.926,-10.742,-28.809,-19.531,0.000
1733122800.720,-12.207,-8.789,-21.973,-18.555,0.000
1733122800.724,-11.230,-9.277,-20.020,-14.648,0.000
1733122800.727,-18.066,-9.766,-20.508,-4.883,0.000
1733122800.731,-27.832,-8.301,-17.090,-7.812,0.000
1733122800.735,-24.414,-12.695,-19.043,-6.348,0.000
1733122800.739,-18.555,-13.672,-26.367,-9.277,0.000
1733122800.743,-20.508,-9.277,-27.832,-16.602,0.000
1733122800.747,-20.996,-8.301,-23.438,-13.672,0.000
1733122800.751,-36.621,-15.625,-23.438,-17.578,0.000
1733122800.755,-43.457,-19.531,-28.320,-27.832,0.000
1733122800.759,-24.414,-13.672,-28.320,-23.926,0.000
1733122800.763,-16.602,-14.160,-26.367,-15.625,0.000
1733122800.767,-25.391,-16.602,-28.809,-17.090,0.000
1733122800.770,-34.668,-19.531,-30.273,-14.648,0.000
1733122800.774,-34.668,-24.902,-25.879,-22.949,0.000
1733122800.778,-27.832,-30.762,-26.855,-32.227,0.000
1733122800.782,-25.879,-28.320,-29.785,-27.832,0.000
1733122800.786,-24.414,-20.508,-30.762,-20.020,0.000
1733122800.790,-18.555,-25.879,-26.367,-10.742,0.000
1733122800.794,-21.973,-29.785,-26.367,-14.648,0.000
1733122800.798,-21.973,-28.809,-30.762,-25.391,0.000
1733122800.802,-12.695,-25.879,-29.297,-27.832,0.000
1733122800.806,-11.719,-27.344,-29.785,-18.555,0.000
1733122800.809,-21.973,-31.250,-28.320,-8.301,0.000
1733122800.813,-27.344,-28.320,-26.367,-8.789,0.000
1733122800.817,-15.625,-23.926,-28.809,-19.043,0.000
1733122800.821,-8.301,-25.879,-32.715,-20.508,0.000
1733122800.825,-14.160,-29.785,-32.715,-8.789,0.000
1733122800.829,-21.973,-18.555,-27.344,-4.395,0.000
1733122800.833,-26.855,-12.207,-32.715,-17.578,0.000
1733122800.837,-15.625,-19.043,-37.598,-24.902,0.000
1733122800.841,-7.324,-17.578,-35.645,-13.672,0.000
1733122800.845,-13.672,-11.719,-30.762,-11.230,0.000
1733122800.849,-18.555,-12.695,-28.320,-6.348,0.000
1733122800.852,-24.414,-14.160,-27.344,-10.742,0.000
1733122800.856,-24.414,-15.137,-21.484,-23.926,0.000
1733122800.860,-9.277,-15.625,-23.926,-17.090,0.000
1733122800.864,-6.348,-21.484,-29.297,-12.207,0.000
1733122800.868,-18.066,-28.809,-29.297,-5.371,0.000
1733122800.872,-29.297,-27.832,-28.320,-3.906,0.000
1733122800.876,-27.832,-20.996,-27.344,-12.695,0.000
1733122800.880,-20.996,-23.438,-27.344,-19.531,0.000
1733122800.884,-14.648,-24.414,-28.320,-15.625,0.000
1733122800.888,-19.531,-17.090,-30.273,-7.324,0.000
1733122800.891,-32.227,-16.113,-28.809,-7.324,0.000
1733122800.895,-27.832,-21.484,-29.297,-13.672,0.000
1733122800.899,-18.066,-24.902,-32.715,-17.578,0.000
1733122800.903,-15.625,-26.855,-34.180,-20.508,0.000
1733122800.907,-16.113,-30.273,-31.738,-10.742,0.000
1733122800.911,-24.902,-37.109,-35.645,-5.371,0.000
1733122800.915,-27.832,-32.227,-36.133,-13.184,0.000
1733122800.919,-21.484,-26.367,-29.785,-22.949,0.000
1733122800.923,-11.230,-22.461,-29.785,-21.484,0.000
1733122800.927,-16.113,-23.926,-29.297,-10.254,0.000
1733122800.931,-32.715,-34.180,-29.297,0.977,0.000
1733122800.934,-24.414,-30.762,-18.555,3.906,0.000
1733122800.938,-5.371,-21.973,-15.625,-10.742,0.000
1733122800.942,-10.742,-18.555,-26.855,-28.809,0.000
1733122800.946,-21.973,-23.438,-31.738,-31.250,0.000
1733122800.950,-29.785,-23.926,-35.645,-30.762,0.000
1733122800.954,-40.039,-22.949,-38.086,-41.992,0.000
1733122800.958,-29.297,-23.438,-42.480,-46.387,0.000
1733122800.962,-22.461,-23.438,-47.363,-44.434,0.000
1733122800.966,-28.809,-30.273,-53.711,-40.527,0.000
1733122800.970,-30.273,-32.227,-51.270,-29.785,0.000
1733122800.974,-33.203,-28.809,-46.875,-25.879,0.000
1733122800.977,-27.344,-19.043,-46.387,-28.320,0.000
1733122800.981,-20.020,-16.602,-41.016,-32.715,0.000
1733122800.985,-19.531,-23.438,-43.945,-32.715,0.000
1733122800.989,-25.391,-22.949,-42.969,-20.020,0.000
1733122800.993,-32.715,-20.020,-40.039,-22.949,0.000
1733122800.997,-31.250,-23.438,-45.898,-33.203,0.000
1733122801.001,-24.414,-29.297,-50.781,-32.715,0.000
1733122801.005,-19.531,-27.832,-47.363,-23.438,0.000
1733122801.009,-22.461,-27.344,-44.434,-10.254,0.000
1733122801.013,-32.715,-28.320,-42.969,-16.602,0.000
1733122801.016,-20.508,-21.484,-43.457,-24.414,0.000
1733122801.020,-10.742,-25.391,-45.410,-19.043,0.000
1733122801.024,-16.113,-23.926,-40.527,-20.508,0.000
1733122801.028,-15.137,-14.160,-40.527,-17.090,0.000
1733122801.032,-21.484,-16.602,-45.898,-15.625,0.000
1733122801.036,-20.020,-16.113,-48.828,-28.320,0.000
1733122801.040,-8.301,-20.020,-51.270,-30.762,0.000
1733122801.044,-8.789,-20.996,-48.828,-21.973,0.000
1733122801.048,-9.766,-15.625,-44.922,-8.789,0.000
1733122801.052,-16.113,-16.602,-47.852,-10.254,0.000
1733122801.056,-19.043,-17.578,-45.410,-21.973,0.000
1733122801.059,-10.742,-17.578,-41.016,-27.832,0.000
1733122801.063,-12.207,-22.949,-44.434,-17.578,0.000
1733122801.067,-20.996,-19.043,-43.457,-8.789,0.000
1733122801.071,-29.297,-8.301,-36.621,-17.090,0.000
1733122801.075,-34.180,-17.090,-39.062,-28.809,0.000
1733122801.079,-24.902,-24.414,-40.039,-37.598,0.000
1733122801.083,-20.020,-21.973,-37.598,-30.762,0.000
1733122801.087,-22.461,-24.414,-37.109,-18.555,0.000
1733122801.091,-31.250,-33.691,-39.062,-24.414,0.000
1733122801.095,-35.156,-29.785,-34.668,-35.156,0.000
1733122801.099,-20.508,-14.648,-32.227,-34.180,0.000
1733122801.102,-15.625,-11.230,-32.715,-29.785,0.000
1733122801.106,-21.973,-18.555,-31.738,-24.414,0.000
1733122801.110,-26.367,-23.438,-35.645,-11.230,0.000
1733122801.114,-26.855,-18.066,-38.086,-18.555,0.000
1733122801.118,-18.555,-9.766,-39.551,-33.203,0.000
1733122801.122,-10.742,-11.719,-36.133,-24.902,0.000
1733122801.126,-16.113,-12.207,-31.738,-18.066,0.000
1733122801.130,-29.297,-11.719,-38.086,-19.043,0.000
1733122801.134,-30.762,-13.672,-44.922,-23.438,0.000
1733122801.138,-20.508,-10.254,-41.504,-27.344,0.000
1733122801.141,-18.066,-12.207,-39.551,-28.320,0.000
1733122801.145,-21.973,-16.602,-48.340,-18.555,0.000
1733122801.149,-29.785,-21.973,-55.176,-12.695,0.000
1733122801.153,-40.039,-24.902,-56.152,-23.926,0.000
1733122801.157,-34.668,-21.484,-55.176,-29.297,0.000
1733122801.161,-20.020,-14.648,-49.316,-22.461,0.000
1733122801.165,-17.578,-16.602,-46.387,-19.531,0.000
1733122801.169,-25.879,-23.438,-48.828,-16.602,0.000
1733122801.173,-37.598,-24.414,-50.781,-17.090,0.000
1733122801.177,-31.250,-16.113,-49.316,-25.879,0.000
1733122801.181,-18.555,-15.625,-44.434,-27.344,0.000
1733122801.184,-18.066,-18.555,-39.062,-20.020,0.000
1733122801.188,-24.414,-15.137,-41.016,-21.484,0.000
1733122801.192,-37.598,-20.020,-46.387,-33.691,0.000
1733122801.196,-37.598,-25.391,-49.316,-37.598,0.000
1733122801.200,-28.320,-23.438,-50.781,-31.250,0.000
1733122801.204,-19.531,-14.648,-49.316,-30.273,0.000
1733122801.208,-24.902,-14.648,-51.270,-29.785,0.000
1733122801.212,-35.156,-25.879,-50.781,-28.809,0.000
1733122801.216,-35.156,-30.762,-48.340,-34.668,0.000
1733122801.220,-24.414,-20.508,-52.734,-37.109,0.000
1733122801.224,-17.578,-22.461,-55.664,-33.203,0.000
1733122801.227,-21.973,-26.367,-45.410,-25.391,0.000
1733122801.231,-36.621,-25.391,-41.016,-21.973,0.000
1733122801.235,-41.992,-23.926,-41.016,-33.691,0.000
1733122801.239,-32.227,-20.508,-34.180,-41.992,0.000
1733122801.243,-29.297,-27.832,-38.574,-33.203,0.000
1733122801.247,-30.762,-24.902,-41.992,-22.949,0.000
1733122801.251,-41.504,-20.996,-42.480,-31.738,0.000
1733122801.255,-40.039,-24.414,-46.387,-35.645,0.000
1733122801.259,-20.508,-20.508,-47.852,-26.367,0.000
1733122801.263,-17.090,-18.555,-52.246,-21.973,0.000
1733122801.266,-27.832,-22.949,-53.711,-26.367,0.000
1733122801.270,-37.109,-29.785,-49.805,-23.926,0.000
1733122801.274,-33.203,-27.344,-47.852,-30.762,0.000
1733122801.278,-23.926,-23.926,-47.363,-35.645,0.000
1733122801.282,-20.996,-31.250,-44.922,-26.855,0.000
1733122801.286,-21.973,-38.574,-44.434,-16.113,0.000
1733122801.290,-27.344,-44.922,-46.875,-11.230,0.000
1733122801.294,-33.691,-46.387,-49.316,-22.461,0.000
1733122801.298,-32.227,-46.387,-47.363,-35.645,0.000
1733122801.302,-28.809,-48.340,-47.852,-37.598,0.000
1733122801.306,-23.438,-49.316,-50.781,-25.879,0.000
1733122801.309,-37.598,-44.922,-53.711,-27.344,0.000
1733122801.313,-47.363,-49.805,-45.898,-27.832,0.000
1733122801.317,-17.578,-49.805,-42.480,-16.602,0.000
1733122801.321,-4.395,-28.320,-55.176,-25.391,0.000
1733122801.325,-20.996,-19.531,-59.570,-38.086,0.000
1733122801.329,-33.203,-28.809,-62.988,-37.109,0.000
1733122801.333,-40.039,-29.297,-68.359,-46.387,0.000
1733122801.337,-34.180,-24.414,-68.848,-62.500,0.000
1733122801.341,-20.508,-16.113,-67.383,-56.152,0.000
1733122801.345,-20.020,-9.766,-67.871,-51.758,0.000
1733122801.348,-28.809,-13.184,-72.266,-39.062,0.000
1733122801.352,-42.480,-19.531,-67.383,-26.855,0.000
1733122801.356,-41.016,-17.578,-62.988,-42.969,0.000
1733122801.360,-24.902,-18.066,-62.500,-50.781,0.000
1733122801.364,-19.043,-23.926,-61.523,-41.504,0.000
1733122801.368,-23.438,-26.367,-62.012,-32.715,0.000
1733122801.372,-26.855,-20.508,-60.547,-36.133,0.000
1733122801.376,-27.832,-19.043,-59.082,-40.039,0.000
1733122801.380,-22.461,-20.508,-59.570,-39.062,0.000
1733122801.384,-20.020,-20.508,-61.035,-37.598,0.000
1733122801.388,-19.531,-26.367,-56.641,-27.832,0.000
1733122801.391,-25.879,-36.133,-58.105,-19.531,0.000
1733122801.395,-32.715,-39.062,-61.035,-21.973,0.000
1733122801.399,-22.461,-27.832,-56.641,-24.902,0.000
1733122801.403,-15.137,-19.531,-52.246,-24.414,0.000
1733122801.407,-19.043,-24.902,-55.176,-16.602,0.000
1733122801.411,-28.320,-26.855,-58.105,-12.207,0.000
1733122801.415,-28.809,-18.066,-52.734,-21.973,0.000
1733122801.419,-15.137,-17.090,-44.922,-25.879,0.000
1733122801.423,-7.324,-22.949,-39.062,-17.578,0.000
1733122801.427,-15.625,-23.926,-39.551,-17.578,0.000
1733122801.431,-24.902,-28.320,-45.410,-15.625,0.000
1733122801.434,-27.832,-27.832,-41.992,-19.531,0.000
1733122801.438,-18.555,-27.832,-36.621,-28.320,0.000
1733122801.442,-7.812,-29.785,-41.016,-29.785,0.000
1733122801.446,-11.230,-22.461,-41.992,-23.926,0.000
1733122801.450,-19.531,-21.484,-39.062,-12.695,0.000
1733122801.454,-27.344,-25.391,-43.945,-18.066,0.000
1733122801.458,-26.367,-30.762,-43.945,-31.250,0.000
1733122801.462,-20.508,-36.621,-44.922,-30.273,0.000
1733122801.466,-24.902,-37.109,-49.805,-20.508,0.000
1733122801.470,-33.691,-40.527,-48.340,-11.230,0.000
1733122801.473,-37.109,-41.504,-43.945,-17.090,0.000
1733122801.477,-34.668,-39.551,-35.645,-30.273,0.000
1733122801.481,-27.832,-36.133,-36.621,-28.320,0.000
1733122801.485,-25.879,-39.551,-37.598,-15.137,0.000
1733122801.489,-31.250,-33.203,-34.668,-10.254,0.000
1733122801.493,-37.109,-26.367,-34.668,-16.602,0.000
1733122801.497,-34.180,-33.691,-38.086,-22.949,0.000
1733122801.501,-28.320,-37.598,-41.016,-25.391,0.000
1733122801.505,-24.902,-36.621,-33.691,-20.508,0.000
1733122801.509,-23.438,-36.133,-29.297,-11.719,0.000
1733122801.513,-26.855,-33.203,-34.180,-8.789,0.000
1733122801.516,-29.297,-30.273,-40.527,-22.461,0.000
1733122801.520,-25.879,-29.297,-48.340,-34.668,0.000
1733122801.524,-25.391,-28.809,-50.293,-33.203,0.000
1733122801.528,-28.320,-31.250,-44.922,-22.461,0.000
1733122801.532,-41.016,-34.180,-43.457,-23.926,0.000
1733122801.536,-44.434,-31.250,-47.363,-39.062,0.000
1733122801.540,-28.320,-26.367,-40.527,-39.062,0.000
1733122801.544,-19.531,-22.949,-37.109,-29.785,0.000
1733122801.548,-31.738,-28.320,-47.363,-29.785,0.000
1733122801.552,-39.062,-34.180,-47.852,-31.250,0.000
1733122801.556,-34.180,-35.156,-39.551,-31.738,0.000
1733122801.559,-31.250,-38.574,-45.410,-40.527,0.000
1733122801.563,-31.250,-43.945,-53.223,-41.504,0.000
1733122801.567,-32.227,-43.945,-55.664,-34.180,0.000
1733122801.571,-37.598,-41.504,-53.711,-30.273,0.000
1733122801.575,-44.922,-42.480,-45.898,-30.762,0.000
1733122801.579,-39.551,-34.668,-44.922,-41.016,0.000
1733122801.583,-34.180,-31.738,-48.340,-47.363,0.000
1733122801.587,-29.297,-34.180,-46.387,-31.738,0.000
1733122801.591,-29.785,-31.250,-45.898,-13.672,0.000
1733122801.595,-41.504,-23.438,-46.387,-25.879,0.000
1733122801.598,-35.645,-27.344,-41.504,-30.762,0.000
1733122801.602,-28.809,-30.273,-40.039,-27.832,0.000
1733122801.606,-29.785,-28.320,-43.457,-23.926,0.000
1733122801.610,-31.738,-32.715,-41.992,-17.090,0.000
1733122801.614,-39.062,-37.598,-41.504,-27.832,0.000
1733122801.618,-38.086,-38.086,-42.969,-39.062,0.000
1733122801.622,-29.785,-37.109,-47.363,-31.738,0.000
1733122801.626,-24.414,-41.016,-50.293,-20.020,0.000
1733122801.630,-32.227,-44.922,-53.223,-18.066,0.000
1733122801.634,-42.480,-52.246,-56.152,-25.391,0.000
1733122801.637,-33.691,-43.457,-50.293,-33.691,0.000
1733122801.641,-24.414,-36.133,-41.992,-34.180,0.000
1733122801.645,-29.785,-44.922,-44.922,-33.203,0.000
1733122801.649,-31.250,-42.969,-46.875,-27.344,0.000
1733122801.653,-32.227,-33.691,-41.016,-28.809,0.000
1733122801.657,-30.273,-31.250,-37.598,-40.527,0.000
1733122801.661,-23.438,-33.691,-41.016,-43.945,0.000
1733122801.665,-22.949,-32.227,-50.781,-38.574,0.000
1733122801.669,-27.344,-34.668,-51.270,-21.973,0.000
1733122801.673,-37.598,-41.992,-43.457,-23.438,0.000
1733122801.677,-37.598,-41.504,-45.898,-40.527,0.000
1733122801.680,-24.414,-45.410,-49.316,-31.250,0.000
1733122801.684,-16.602,-38.086,-46.387,-22.461,0.000
1733122801.688,-20.996,-29.785,-46.875,-20.020,0.000
1733122801.692,-28.320,-35.645,-45.898,-11.230,0.000
1733122801.696,-34.180,-35.156,-45.898,-20.508,0.000
1733122801.700,-30.273,-33.203,-46.387,-27.344,0.000
1733122801.704,-24.414,-37.109,-44.922,-20.020,0.000
1733122801.708,-33.203,-41.016,-51.758,-15.137,0.000
1733122801.712,-40.527,-44.434,-51.270,-17.578,0.000
1733122801.716,-39.062,-41.504,-45.410,-26.367,0.000
1733122801.720,-32.715,-35.645,-42.969,-33.691,0.000
1733122801.723,-26.367,-40.039,-41.992,-30.273,0.000
1733122801.727,-23.926,-40.527,-44.434,-19.531,0.000
1733122801.731,-32.227,-39.062,-43.457,-20.508,0.000
1733122801.735,-36.621,-39.551,-39.551,-34.668,0.000
1733122801.739,-27.832,-34.180,-36.621,-41.992,0.000
1733122801.743,-27.344,-35.645,-36.621,-39.551,0.000
1733122801.747,-33.691,-39.062,-37.109,-32.715,0.000
1733122801.751,-37.598,-44.922,-38.574,-27.344,0.000
1733122801.755,-38.086,-47.363,-41.016,-29.297,0.000
1733122801.759,-38.086,-44.922,-41.992,-41.504,0.000
1733122801.763,-27.832,-37.598,-37.598,-36.621,0.000
1733122801.766,-24.902,-35.645,-38.574,-22.461,0.000
1733122801.770,-40.527,-45.410,-41.504,-12.207,0.000
1733122801.774,-42.969,-38.574,-40.039,-24.902,0.000
1733122801.778,-33.203,-28.320,-42.480,-39.551,0.000
1733122801.782,-20.020,-30.762,-42.480,-30.762,0.000
1733122801.786,-9.277,-28.809,-40.527,-24.902,0.000
1733122801.790,-16.113,-29.785,-44.434,-20.996,0.000
1733122801.794,-26.367,-29.785,-51.270,-27.344,0.000
1733122801.798,-22.461,-29.785,-49.805,-35.156,0.000
1733122801.802,-17.578,-29.297,-44.434,-31.250,0.000
1733122801.806,-22.949,-30.273,-44.922,-29.785,0.000
1733122801.809,-38.086,-34.180,-51.758,-24.414,0.000
1733122801.813,-51.758,-40.039,-57.129,-21.484,0.000
1733122801.817,-47.363,-41.016,-50.781,-29.785,0.000
1733122801.821,-41.504,-31.738,-46.875,-29.297,0.000
1733122801.825,-39.551,-33.691,-51.270,-25.879,0.000
1733122801.829,-36.621,-33.691,-52.734,-15.625,0.000
1733122801.833,-43.457,-26.855,-49.316,-12.695,0.000
1733122801.837,-38.574,-31.250,-44.922,-31.738,0.000
1733122801.841,-28.809,-42.969,-43.457,-36.621,0.000
1733122801.845,-32.227,-41.992,-44.434,-25.879,0.000
1733122801.849,-35.645,-34.668,-41.504,-17.090,0.000
1733122801.852,-40.527,-36.621,-43.945,-15.137,0.000
1733122801.856,-42.480,-37.109,-47.852,-28.809,0.000
1733122801.860,-30.273,-34.180,-48.340,-24.902,0.000
1733122801.864,-20.020,-22.461,-43.945,-12.207,0.000
1733122801.868,-23.438,-18.555,-39.551,-15.625,0.000
1733122801.872,-30.762,-28.320,-42.480,-14.160,0.000
1733122801.876,-28.809,-25.879,-43.945,-20.020,0.000
1733122801.880,-14.648,-18.555,-36.133,-24.414,0.000
1733122801.884,-9.766,-19.043,-32.227,-22.949,0.000
1733122801.888,-17.578,-20.508,-31.250,-14.648,0.000
1733122801.891,-28.809,-27.344,-36.133,-11.230,0.000
1733122801.895,-31.250,-27.344,-37.109,-21.484,0.000
1733122801.899,-23.438,-23.438,-35.645,-29.785,0.000
1733122801.903,-14.648,-25.391,-38.086,-27.832,0.000
1733122801.907,-12.695,-23.438,-38.574,-18.555,0.000
1733122801.911,-20.020,-21.973,-46.387,-12.695,0.000
1733122801.915,-24.902,-20.996,-55.664,-22.461,0.000
1733122801.919,-20.508,-21.484,-53.223,-27.832,0.000
1733122801.923,-20.020,-19.043,-50.781,-28.809,0.000
1733122801.927,-17.090,-15.625,-49.805,-25.391,0.000
1733122801.931,-25.391,-20.996,-47.363,-15.625,0.000
1733122801.934,-40.039,-20.996,-45.898,-22.949,0.000
1733122801.938,-37.109,-23.926,-47.363,-34.668,0.000
1733122801.942,-22.949,-29.785,-43.457,-27.344,0.000
1733122801.946,-20.020,-34.180,-49.316,-21.973,0.000
1733122801.950,-39.062,-44.434,-61.523,-27.344,0.000
1733122801.954,-54.199,-52.246,-54.199,-36.621,0.000
1733122801.958,-45.898,-51.270,-42.969,-38.574,0.000
1733122801.962,-32.227,-49.805,-42.969,-26.367,0.000
1733122801.966,-26.367,-48.340,-44.434,-15.625,0.000
1733122801.970,-33.203,-46.875,-47.363,-19.531,0.000
1733122801.974,-38.574,-50.293,-51.270,-24.902,0.000
1733122801.977,-32.227,-56.152,-48.828,-30.762,0.000
1733122801.981,-20.996,-59.082,-43.457,-33.691,0.000
1733122801.985,-21.973,-56.152,-49.805,-27.344,0.000
1733122801.989,-30.273,-57.129,-56.152,-26.367,0.000
1733122801.993,-37.109,-61.523,-59.082,-32.715,0.000
1733122801.997,-34.180,-56.152,-64.453,-37.598,0.000
1733122802.001,-18.066,-42.969,-58.105,-40.039,0.000
1733122802.005,-10.254,-41.992,-48.828,-33.691,0.000
1733122802.009,-21.484,-49.805,-49.805,-23.438,0.000
1733122802.013,-36.621,-46.387,-53.711,-25.879,0.000
1733122802.016,-35.156,-41.992,-44.434,-33.691,0.000
1733122802.020,-20.020,-46.387,-45.410,-31.738,0.000
1733122802.024,-19.043,-50.781,-53.711,-25.879,0.000
1733122802.028,-31.738,-48.828,-54.688,-21.973,0.000
1733122802.032,-36.621,-47.363,-55.664,-25.879,0.000
1733122802.036,-34.180,-54.199,-56.152,-33.203,0.000
1733122802.040,-28.809,-59.570,-52.246,-30.273,0.000
1733122802.044,-23.926,-56.641,-50.781,-25.391,0.000
1733122802.048,-30.273,-63.965,-52.734,-26.855,0.000
1733122802.052,-39.551,-71.289,-50.781,-24.902,0.000
1733122802.055,-37.598,-72.266,-44.434,-19.043,0.000
1733122802.059,-28.320,-65.430,-36.621,-26.855,0.000
1733122802.063,-26.855,-60.059,-38.574,-34.668,0.000
1733122802.067,-32.715,-64.453,-45.898,-26.855,0.000
1733122802.071,-42.969,-65.918,-46.387,-29.785,0.000
1733122802.075,-45.410,-65.918,-41.016,-36.133,0.000
1733122802.079,-36.621,-65.918,-37.598,-36.621,0.000
1733122802.083,-27.832,-63.965,-41.504,-32.227,0.000
1733122802.087,-32.227,-63.965,-46.875,-29.297,0.000
1733122802.091,-43.945,-60.059,-50.293,-33.691,0.000
1733122802.095,-40.527,-51.270,-49.316,-35.156,0.000
1733122802.098,-27.832,-50.293,-42.969,-30.762,0.000
1733122802.102,-20.996,-52.246,-43.457,-25.879,0.000
1733122802.106,-20.020,-52.246,-48.340,-26.855,0.000
1733122802.110,-23.926,-53.711,-49.805,-27.832,0.000
1733122802.114,-30.762,-50.781,-47.363,-28.809,0.000
1733122802.118,-29.785,-48.340,-43.945,-41.504,0.000
1733122802.122,-19.531,-43.457,-42.969,-45.410,0.000
1733122802.126,-20.020,-45.410,-51.758,-37.598,0.000
1733122802.130,-34.180,-50.781,-55.664,-35.645,0.000
1733122802.134,-42.969,-45.898,-48.340,-37.109,0.000
1733122802.138,-40.527,-41.504,-44.922,-42.969,0.000
1733122802.141,-34.668,-41.504,-53.711,-44.434,0.000
1733122802.145,-31.250,-48.828,-52.734,-29.297,0.000
1733122802.149,-35.156,-46.875,-45.410,-19.531,0.000
1733122802.153,-41.992,-35.645,-44.434,-31.250,0.000
1733122802.157,-35.156,-33.203,-39.551,-37.109,0.000
1733122802.161,-23.926,-35.156,-38.574,-32.227,0.000
1733122802.165,-19.043,-39.551,-41.504,-27.832,0.000
1733122802.169,-21.484,-38.574,-41.504,-26.367,0.000
1733122802.173,-29.785,-37.598,-44.922,-23.926,0.000
1733122802.177,-30.273,-38.086,-49.316,-23.926,0.000
1733122802.181,-20.996,-38.086,-44.922,-24.414,0.000
1733122802.184,-16.113,-29.297,-41.016,-25.879,0.000
1733122802.188,-24.414,-30.273,-45.410,-20.508,0.000
1733122802.192,-36.133,-35.156,-48.340,-22.461,0.000
1733122802.196,-38.086,-26.367,-45.898,-33.691,0.000
1733122802.200,-28.809,-22.461,-42.480,-32.715,0.000
1733122802.204,-24.902,-23.926,-42.969,-32.227,0.000
1733122802.208,-27.832,-23.438,-43.945,-30.273,0.000
1733122802.212,-29.785,-23.438,-42.969,-24.902,0.000
1733122802.216,-27.344,-22.461,-48.340,-27.344,0.000
1733122802.220,-25.391,-19.531,-53.223,-34.668,0.000
1733122802.224,-26.367,-20.508,-53.223,-39.062,0.000
1733122802.227,-25.391,-18.066,-52.246,-34.668,0.000
1733122802.231,-30.762,-14.160,-53.223,-30.273,0.000
1733122802.235,-36.621,-11.719,-53.223,-29.785,0.000
1733122802.239,-27.344,-6.348,-50.781,-32.227,0.000
1733122802.243,-18.555,-12.207,-52.246,-32.715,0.000
1733122802.247,-24.414,-26.367,-51.758,-34.180,0.000
1733122802.251,-39.062,-28.809,-48.828,-30.273,0.000
1733122802.255,-47.852,-20.996,-42.480,-31.738,0.000
1733122802.259,-38.574,-13.184,-36.133,-37.598,0.000
1733122802.263,-28.809,-14.160,-31.738,-28.809,0.000
1733122802.266,-31.250,-18.066,-36.621,-26.855,0.000
1733122802.270,-41.992,-22.949,-39.551,-33.691,0.000
1733122802.274,-47.852,-21.973,-39.551,-38.086,0.000
1733122802.278,-36.133,-18.066,-42.969,-31.738,0.000
1733122802.282,-27.344,-16.113,-39.551,-26.855,0.000
1733122802.286,-31.250,-12.207,-40.527,-30.762,0.000
1733122802.290,-29.297,-13.184,-41.016,-20.508,0.000
